call_numero,codigo_postal,colonia_predio,Alcaldía
AGUSTIN DE ITURBIDE 132,12100,Bo Cruztitla,Milpa Alta
AGUSTIN DE ITURBIDE 133,12100,Bo Cruztitla,Milpa Alta
AGUSTIN DE ITURBIDE 134,12100,Bo Cruztitla,Milpa Alta
AGUSTIN DE ITURBIDE 136,12100,Bo Cruztitla,Milpa Alta
Iturbide 138,12100,Bo Cruztitla,Milpa Alta
ITURBIDE PTE. NUM. 154 OFC.,12100,Pueblo San Antonio Tecomitl,Milpa Alta
AGUSTIN DE ITURBIDE 160,12100,Bo Cruztitla,Milpa Alta
AGUSTIN DE ITURBIDE 162,12100,Bo Cruztitla,Milpa Alta
Iturbibe Num. 166,12100,San Antonio Tecomitl,Milpa Alta
Iturbide 89,12100,Bo Cruztitla,Milpa Alta
AGUSTIN DE ITURBIDE 17,12100,Bo Cruztitla,Milpa Alta
Iturbide Poniente 180,12100,Bo Cruztitla,Milpa Alta
AGUSTIN DE ITURBIDE 154 B,12100,Bo Cruztitla,Milpa Alta
CAMINO SIN NOMBRE S/N,12300,SAN SALVADOR CUAUHTENCO,Milpa Alta
Bolv.lopez Portillo S/n,00000,Pblo.san Antonio Tecomitl,Milpa Alta
Cda. El Calvario No. 11,12100,San Antonio Tecomitl,Milpa Alta
Cda.del Calvario No.4-p,12100,Pblo.san Antonio Tecomitl,Milpa Alta
Cda.calvario 5,12100,San Antonio Tecomitl,Milpa Alta
Jose Lopez Portollo 248,00000,Pblo. San Antonio Tecomitl,Milpa Alta
Cda. Hidalgo 34,12100,Las Arboledas San Antonio Tecomitl,Milpa Alta
CDA HIDALGO PONIENTE 26,12100,SAN ANTONIO TECOMITL BO TECAXTITLA,Milpa Alta
Cda. Calvario S/n,00000,San Antonio Tecomitl,Milpa Alta
Boulv Jose Lopez Portillo 248- a,00000,San Antonio Tecomitl,Milpa Alta
BOULEVARD JOSE LOPEZ PORTILLO NTE 256,13530,BO LOS REYES PBO SN ANDRES MIXQUIC,Milpa Alta
Boulv. Jose Lopez Portillo 2,00000,San Antonio Tecomitl,Milpa Alta
Cjon.hidalgo No 1,12100,Pblo San Antonio Tecomitl,Milpa Alta
Caltenco Num.18,12100,San Antonio Tecomitl,Milpa Alta
FACTOR INDUSTRIA 15,12600,San Jeronimo Miacatlan,Milpa Alta
Factor Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Factor 15 Prov.,12600,San Jeronimo Miacatlan,Milpa Alta
Bolivar Num. 58,12600,Pblo. San Jeronimo Miacatlan,Milpa Alta
Factor Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Calle Factor 19,12600,San Jeronimo Miacatlan,Milpa Alta
AV SIMON BOLIVARAV 25,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Simon Bolivar No. 79,12600,San Jeronimo Miacatlan,Milpa Alta
CJON ITURBIDE 3,12600,San Jeronimo Miacatlan,Milpa Alta
CJON ITURBIDE 2,12600,San Jeronimo Miacatlan,Milpa Alta
CJON ITURBIDE 5,12600,San Jeronimo Miacatlan,Milpa Alta
ITURBIDE S N,12600,San Jeronimo Miacatlan,Milpa Alta
Simon Bolivar S/n,12600,San Jeronimo Miacatlan,Milpa Alta
COMERCIO 41,12600,San Francisco Tecoxpa,Milpa Alta
Comercio S/n,12700,San Fco. Tecoxpa,Milpa Alta
Comercio 49,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria Sn,12600,San Jeronimo Miacatlan,Milpa Alta
Factor Industrial No. 32,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio 72,12600,San Jeronimo Miacatlan,Milpa Alta
Tepetlapa S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Tepetlapa 13,12600,San Jeronimo Miacatlan,Milpa Alta
TEPETLAPA 15,12600,San Jeronimo Miacatlan,Milpa Alta
Tepetlapa 16,12600,San Jeronimo Miacatlan,Milpa Alta
Tepetlapa S/N,12600,San Jeronimo Miacatlan,Milpa Alta
Simon Bolivar S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Simon Bolivar S/N,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Simon Bolivar S/n,12600,Po. San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,Sanjeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Cjon Juarez 24 San Francisco Tecoxpa 0,12600,-,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacvatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Comercio S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronuimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Juarez S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Industria S/n,12600,San Jeronimo Miacatlan,Milpa Alta
COMERCIO NUM. 8,12700,Pueblo San Francisco Tecoxpa,Milpa Alta
Comercio 8,12700,Pueblo San Francisco Tecoxpa,Milpa Alta
COMERCIO 6,12600,Pbo San Fco Tecoxpa,Milpa Alta
Factor Industria No. 10,12700,Pueblo San Francisco Tecoxpa,Milpa Alta
Matamoros Num. 11,12600,Pblo. San Francisco Tecoxpa,Milpa Alta
MATAMOROS 37,12600,Pbo San Fco Tecoxpa,Milpa Alta
MATAMOROS 49,12600,Pbo San Fco Tecoxpa,Milpa Alta
Av. del Comercio No. 7,12600,Pbo. San Francisco Tecoxpa,Milpa Alta
FACTOR INDUSTRIA 52,12600,Pbo San Fco Tecoxpa,Milpa Alta
FACTOR INDUSTRIA 50,12600,Pbo San Fco Tecoxpa,Milpa Alta
Nuevo Mexico 78,12700,Pbo San Fco Tecoxpa,Milpa Alta
NUEVO MEXICO 34,12700,Pbo San Fco Tecoxpa,Milpa Alta
NUEVO MEXICO 18,12700,PBO SAN FCO TECOXPA,Milpa Alta
Industria S/n,12700,San Francisco Tecoxpa,Milpa Alta
Factor Industria 49,12700,Pbo San Fco Tecoxpa,Milpa Alta
"Cl. FACTOR INDUSTRIA, 11",12700,PUEBLO SAN FRANCISCO TECOXPA,Milpa Alta
COMERCIO 20,12700,Pbo San Fco Tecoxpa,Milpa Alta
Industria S/n,12700,San Francisco Tecoxpa,Milpa Alta
INDEPENDENCIA NUM 24,12700,PUEBLO SAN FRANCISCO TECOXPA,Milpa Alta
Independencia Poniente Num 4,12700,San Francisco Tecoxpa,Milpa Alta
NUEVO MEXICO 17,12700,PBO SAN FCO TECOXPA,Milpa Alta
Comercio 12,12700,Pbo San Fco Tecoxpa,Milpa Alta
Industria 9 San Francisco Tecoxpa 0,12000,-,Milpa Alta
Industria No. 8,12700,San Francisco Tecoxpa,Milpa Alta
Industria No. 8 Terreno Demon. Colostitla,12700,San Francisco Tecoxpa,Milpa Alta
Industria S/n Predio Interior,12700,Sn Francisco Tecoxpa,Milpa Alta
Industria Num 3,12700,Pbo San Francisco Tecoxpa,Milpa Alta
"Cl. INDUSTRIA, 100",12700,PUEBLO SAN FRANCISCO TECOXPA,Milpa Alta
JUAREZ 1,12700,PBO SAN FCO TECOXPA,Milpa Alta
Juarez 8,12700,San Francisco Tecoxpa,Milpa Alta
Av Hidalgo 129,12700,San Francisco Tecoxpa,Milpa Alta
Calle Juarez y 16 de Sept. S/n,12700,Po. San Francisco Tecoxpa,Milpa Alta
Av.hidalgo Num.168,12700,Pblo.san Francisco Tecoxpa,Milpa Alta
Av Hidalgo Norte S/n,12700,San Francisco Tecoxpa,Milpa Alta
Av. Hidalgo 126,12700,San Francisco Tecoxpa,Milpa Alta
Hidalgo 2,12200,San Fco. Tecoxpa,Milpa Alta
AV HIDALGO 195,12700,PUEBLO  SAN FRANCISCO TECOXPA,Milpa Alta
Juarez Num. 4,12700,Pueblo San Francisco Tecoxpa,Milpa Alta
HIDALGO 3,12700,San Francisco Tecoxpa,Milpa Alta
Callejon del Rosario 4,12700,San Francisco Tecoxpa,Milpa Alta
CALLEJON  MILTONGO S/N,12700,Pueblo San Francisco Tecoxpa,Milpa Alta
CJON DEL ROSARIO 16,12700,PUEBLO SAN FRANCISCO TECOXPA,Milpa Alta
Balderas Num.22,12700,San Francisco Tecoxpa,Milpa Alta
Cjon Miltongo S/n,12700,San Francisco Tecoxpa,Milpa Alta
Terreno Xahcalipa,12700,Sn Francisco Tecoxpa,Milpa Alta
Av Independencia 6,12700,PBO SAN FCO TECOXPA,Milpa Alta
Balderas S/n,12700,San Francisco Tecoxpa,Milpa Alta
Miltongos/n,12700,San Francisco Tecoxpa,Milpa Alta
Balderas 4,12700,San Francisco Tecoxpa,Milpa Alta
Independencia 10,12700,Sn Fco Tecoxpa,Milpa Alta
16 de Septiembre 15,12000,San Francisco Tecoxpa,Milpa Alta
Balderas S/n,12700,San Francisco Tecoxpa,Milpa Alta
BALDERAS 52,12700,Pbo San Fco Tecoxpa,Milpa Alta
Balderas S/N,12700,Pbo San Fco Tecoxpa,Milpa Alta
AV 16 DE SEPTIEMBRE 55-A,12700,Pbo San Fco Tecoxpa,Milpa Alta
16 de Septiembre 20,12700,San Francisco Tecoxpa,Milpa Alta
Matamoros 6,12700,San Francisco Tecoxpa,Milpa Alta
Av. Independencia 11,12700,Pbo. San Francisco Tecoxpa,Milpa Alta
Balderas 26,12700,San Francisco Tecoxpa,Milpa Alta
Matamoros S/n,12700,San Francisco Tecoxpa,Milpa Alta
Balderas 46,12700,San Fransisco Tecoxpa,Milpa Alta
Balderas S/n,12700,San Francisco Tecoxpa,Milpa Alta
Cjon. Vicente Guerrero 12,12700,Po. San Francisco Tecoxpa,Milpa Alta
Independencia S/n,12700,Sn Francisco Tecoxpa,Milpa Alta
Independencia S/n,12700,San Francisco Tecoxpa,Milpa Alta
Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Balderas S/n,12700,San Francisco Tecoxpa,Milpa Alta
Vicente Guerrero S/n0,12700,San Francisco Tecoxpa,Milpa Alta
Independencia S/n,12700,San Francisco Tecospa,Milpa Alta
Balderas 9,12700,Pbo San Fco Tecoxpa,Milpa Alta
AV INDEPENDENCIA NUM 121,12700,PBO SAN FCO TECOXPA,Milpa Alta
PROL INDEPENDENCIA 65,12700,PBO SAN FCO TECOXPA,Milpa Alta
AV. INDEPENDENCIA NUM. 80,12700,SAN FRANCISCO TECOXPA,Milpa Alta
AV. INDEPENDENCIA NUM. 86,12700,PO. SAN FRANCISCO TECOXPA,Milpa Alta
AV. INDEPENDENCIA NUM. 88,12700,PO. SAN FCO. TECOXPA,Milpa Alta
Vicente Guerrero 46,12700,San Francisco Tecoxpa,Milpa Alta
PROL ZARAGOZA 4,12700,Pbo San Fco Tecoxpa,Milpa Alta
Cjon Vicente Guerrero 15-a,12700,Pbo San Fco Tecoxpa,Milpa Alta
Callejon Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Callejon Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Cjon Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Callejon Vicente Guerrero 5,12700,San Francisco Tecoxpa,Milpa Alta
Cjon Vicente Guerrero 15,12700,Pbo San Fco Tecoxpa,Milpa Alta
Cjon Vicente Guerrero 50,12700,Pbo San Fco Tecoxpa,Milpa Alta
Callejon Vicente Guerrero 10,12700,San Francisco Tecoxpa,Milpa Alta
Cjon Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Cjon Vicente Guerrero S/n,12700,San Francisco Tecoxpa,Milpa Alta
Vicente Guerrero 55,12700,San Francisco Tecoxpa,Milpa Alta
Terreno Olipatitla,12700,San Franciscotecoxpa,Milpa Alta
Zaragoza 62,12700,Sn Francisco Tecoxpa,Milpa Alta
Zaragoza 56,12700,Sn Francisco Tecoxpa,Milpa Alta
Predio Denominado Caltepito S/n,12700,San Francisco Tecoxpa,Milpa Alta
PROL ZARAGOZA 4,12700,PBO SAN FCO TECOXPA,Milpa Alta
PROL ZARAGOZA 3,12700,PBO SAN FCO TECOXPA,Milpa Alta
Prolongacion Zaragoza 12,12700,San Francisco Tecoxpa,Milpa Alta
PROL ZARAGOZA 15,12700,PBO SAN FCO TECOXPA,Milpa Alta
CJON BALDERAS 16,12700,Pbo San Fco Tecoxpa,Milpa Alta
Zaragoza 6,12700,San Francisco Tecoxpa,Milpa Alta
Balderas 12 a,12700,San Francisco Tecoxpa,Milpa Alta
Balderas 48,12700,PBO SAN FCO TECOXPA,Milpa Alta
Balderas 9,12700,San Francisco Tecoxpa,Milpa Alta
Balderas 61,12700,San Francisco Tecoxpa,Milpa Alta
Prolongacion Independencia 4,12700,San Francisco Tecoxpa,Milpa Alta
Cda Independencia 16,12700,Sn Fco Tecoxpa,Milpa Alta
20 de Noviembre S/n,12600,San Jeronimo Miacatlan,Milpa Alta
20 de Noviembre S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Prol Zaragoza S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Prol Zaragoza S/n,12600,San Jeronimo Miacatlan,Milpa Alta
20 de Noviembre S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Pro Zaragoza S/n,12600,Sn Jeronimo Miacatlan,Milpa Alta
Zaragoza 33,12700,San Francisco Tecoxpa,Milpa Alta
Balbuena S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Ni#o Perdido S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Balderas 2,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Balbuena 5,12700,San Francisco Tecoxpa,Milpa Alta
Balbuena 24,12600,San Jeronimo Miacatlan,Milpa Alta
Balderas 16,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Balderas 74,12600,SAN JERONIMO MIACATLAN,Milpa Alta
BALDERAS 78,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Balderas 12,12600,SAN JERONIMO MIACATLAN,Milpa Alta
CDA. BALBUENA,12600,PO. SAN JERONIMO MIACATLAN,Milpa Alta
Zaragoza.159,12600,San Jeronimo Miacatlan,Milpa Alta
Cerrada Zaragoza S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Cda Zaragoza S/n,12600,San Jeronimo Miacatlan,Milpa Alta
PROL NI OS HEROES 15,12600,San Jeronimo Miacatlan,Milpa Alta
Cjon Zaragoza S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Vicente Guerrero 22,12700,San Jeronimo Miacatlan,Milpa Alta
Vicente Guerrero 20,12700,San Francisco Tecoxpa,Milpa Alta
VICENTE GUERRERO 8,12600,San Jeronimo Miacatlan,Milpa Alta
Cjon de la Rosa No.4,12600,Pblo.san Jeronimo Miacatlan.,Milpa Alta
Vicente Guerrero Sur 16,12600,San Jeronimo Miacatlan,Milpa Alta
PARAJE TLAXMANCO,12600,PO. SAN FRANCISCO TECOXPA,Milpa Alta
Av. Espa;a Num. 192 - Bis,12600,San Jeronimo Miacatlan,Milpa Alta
AV SIMON BOLIVARAV 179-C,12600,San Jeronimo Miacatlan,Milpa Alta
AV SIMON BOLIVARAV 179-B,12600,San Jeronimo Miacatlan,Milpa Alta
AV SIMON BOLIVARAV 179,12600,San Jeronimo Miacatlan,Milpa Alta
Bolivar S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Bolivar S/n,12600,Sn Jeronimo Miacatlan,Milpa Alta
Col Roma S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma Ote S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma Ote S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma Ote S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma Ote S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Espa#a 57,12600,San Jeronimo Miacatlan,Milpa Alta
CEDROS 33,12600,SAN JUAN TEPENAHUAC,Milpa Alta
Terreno Nechtepetlixco los Cedros S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Terr Valladolid S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Terreno Pipitongo,12600,San Jeronimo Miacatlan,Milpa Alta
VALLADOLID 14,12600,San Jeronimo Miacatlan,Milpa Alta
Valladolid Prov 4,12600,Sn Jeronimo Miacatlan,Milpa Alta
Valladolid Prov 3,12800,Sn Jeronimo Miacatlan,Milpa Alta
Valladolid 171,12800,Sn Jeronimo,Milpa Alta
Paraje Denom la Ladera,12800,San Juan Tepenahuac,Milpa Alta
Av 16 de Septiembre 7,12600,San Jeronimo Miacatlan,Milpa Alta
Balbuena No. 7,12600,San Jeronimo Miacatlan,Milpa Alta
Balbuena 3 0,12700,-,Milpa Alta
Av Simon Bolivarav 6,12600,San Jeronimo Miacatlan,Milpa Alta
Bolivar 6 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
CJON. CONSULADO S-N,12600,PO. SAN JERONIMO MIACATLAN,Milpa Alta
Consulado 3 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
Calle del Sol 3,12600,San Jeronimo Miacatlan,Milpa Alta
Balbuena No. 4,12600,San Jeronimo Miacatlan,Milpa Alta
Del Sol.no.69,12600,Pbo.san Jeronimo Miacatlan,Milpa Alta
Sol No.2,12600,Pblo.san Jeronimo Miacatlan,Milpa Alta
AV SIMON BOLIVARAV 9,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Bolivar 10 0,12700,-,Milpa Alta
CJON CONSULADO 2-A,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Sol 5,12700,San Francisco Tecoxpa,Milpa Alta
Correo Mayor 1-a,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 1,12600,San Jeronimo Miacatlan,Milpa Alta
Bolivar 14 0,12700,-,Milpa Alta
Bolivar 261 0,12700,-,Milpa Alta
Av. Bolivar 16 0,12600,Sn Jeronimo Miacatlan,Milpa Alta
AV. NUEVO MEXICO NO.16,12600,SAN JERONIMO MIACATLAN,Milpa Alta
NUEVO MEXICO 13,12600,San Jeronimo Miacatlan,Milpa Alta
NUEVO MEXICO 6,12600,San Jeronimo Miacatlan,Milpa Alta
NUEVO MEXICO 16,12600,San Jeronimo Miacatlan,Milpa Alta
Calle del Sol 5,12600,San Jeronimo Miacatlan,Milpa Alta
CALLE DEL SOL 3,12600,San Jeronimo Miacatlan,Milpa Alta
Calle del Sol 45,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Nuevo Mexico S/n Junto Al No. 13,12600,San Jeronimo Miacatlan,Milpa Alta
Andador Colonia Roma Num.8,12600,San Jeronimo Miacatlan,Milpa Alta
Nuevo Leon 13,12600,San Jeronimo Miacatlan,Milpa Alta
Nuevo Mexico No 13 a 0,12700,-,Milpa Alta
Av. Nuevo Mexico.16,12600,Pbo.san Jeronimo Miacatlan.,Milpa Alta
Col Roma S/n,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma 26,12600,Sn Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 4,12600,San Jeronimo Miacatlan,Milpa Alta
Nuevo Mexico No 12 0,12700,-,Milpa Alta
AV NUEVO MEXICO 39,12600,San Jeronimo Miacatlan,Milpa Alta
AV NUEVO MEXICO 53,12600,San Jeronimo Miacatlan,Milpa Alta
Nuevo Mexico Num.51,12600,San Jeronimo Miacatlan,Milpa Alta
Predio Denominado Temascaltitla,12600,San Jeronimo Miacatlan,Milpa Alta
Correo Mayor 6,12600,Pbo.san Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 8,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 12,12600,San Jeronimo Miacatlan,Milpa Alta
Correo Mayor 12-a,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 15,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma 12 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
COLONIA ROMA 26,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 7-B,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 13,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 14-B,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 14,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Nuevo Mexico Num. 26,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Nuevo Mexico 7 B,12600,San Jeronimo Miacatlan,Milpa Alta
NUEVO MEXICO 9,12600,San Jeronimo Miacatlan,Milpa Alta
AV. BOLIVAR NUM. 11,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Bolivar 39 0,12600,Sn. Jeronimo Miacatlan,Milpa Alta
Bolivar 39-a 0,12600,San Jeronimo Miacatlan,Milpa Alta
Simon Bolivar Ote.   25,12600,San Jeronimo Miacatlan,Milpa Alta
1ra Cda de Colonia Roma S/N,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR NUM. 35,12600,Pueblo San Jeronimo Miacatlan,Milpa Alta
BALDERAS 12,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Balbuena No. 10,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 50,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Colonia Roma 4-c,12600,San Jeronimo Miacatlan,Milpa Alta
Colonia Roma 40,12600,San Jeronimo Miacatlan,Milpa Alta
Colonia Roma 4,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 13,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 11,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 11-A,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 9,12600,San Jeronimo Miacatlan,Milpa Alta
Correo Mayor 7 0,12600,San Jeronimo Miacatlan,Milpa Alta
Bolivar 9 0,12700,-,Milpa Alta
Bolivar 99,12600,San Jeronimo Miacatlan,Milpa Alta
BALBUENA 10,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Cerrada de Balbuena No.13,12600,San Jeronimo Miacatlan,Milpa Alta
Cda. Balbuena S/n,12600,Pblo. San Jeronimo Miacatlan,Milpa Alta
Balbuena 9,12600,San Jeronimo Miacatlan,Milpa Alta
Balbuena 64,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 88,12600,San Jeronimo Miacatlan,Milpa Alta
Av. Espana No.94,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA S/N,12600,SAN JERONIMO MIACATLAN,Milpa Alta
Espana 21 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
CORREO MAYOR 67,12600,San Jeronimo Miacatlan,Milpa Alta
Ni&os Heroes 2 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
Cjon Niï¿½os Heroes S/N,12600,Pueblo San Jeronimo Miacatlan,Milpa Alta
Carr Via Ohtenco S/n,12600,San Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 17,12600,San Jeronimo Miacatlan,Milpa Alta
Correo Mayor 15 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
CORREO MAYOR 20,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 4 A,12600,San Jeronimo Miacatlan,Milpa Alta
Colonia Roma. No. 73.,12600,Pbo. San Jeronimo Miacatlan.,Milpa Alta
Col Roma 32 0,12700,-,Milpa Alta
Colonia Roma Num. 63-a,12600,Po. San Jeronimo Miacatlan,Milpa Alta
Terreno Zihuatecpa S/n,12600,Po. San Jeronimo Miacatlan,Milpa Alta
Av.espa#a Oriente 42,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 2,12600,SAN JERONIMO MIACATLAN,Milpa Alta
COLONIA ROMA 2-INT-A,12600,SAN JERONIMO MIACATLAN,Milpa Alta
NUEVO MEXICO 10,12600,San Jeronimo Miacatlan,Milpa Alta
NUEVO MEXICO 19,12600,San Jeronimo Miacatlan,Milpa Alta
NUEVO MEXICO 27,12600,San Jeronimo Miacatlan,Milpa Alta
Av Nuevo Mexico 12,12600,Pueblo San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 5,12600,San Jeronimo Miacatlan,Milpa Alta
Col. Roma S/n,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA 2,12600,San Jeronimo Miacatlan,Milpa Alta
Factor 4 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
FACTOR INDUSTRIA 3,12600,San Jeronimo Miacatlan,Milpa Alta
FACTOR INDUSTRIA 4,12600,San Jeronimo Miacatlan,Milpa Alta
FACTOR INDUSTRIA 22,12600,San Jeronimo Miacatlan,Milpa Alta
Correo Mayor 33,12600,Pblo.san Jeronimo Miacatlan,Milpa Alta
CORREO MAYOR 8,12600,San Jeronimo Miacatlan,Milpa Alta
Industria 7 San Francisco Tecoxpa 0,12000,-,Milpa Alta
CORREO MAYOR 22,12600,San Jeronimo Miacatlan,Milpa Alta
Correo Mayor 24 0,12700,-,Milpa Alta
Av. Espa#a 25 B,12700,Po San Geronimo Miacatlan,Milpa Alta
Cotrreo Mayor S/n,12600,San Jeronimo Miacatlan,Milpa Alta
AV NUEVO MEXICO S/N,12600,San Jeronimo Miacatlan,Milpa Alta
COLONIA ROMA NUM. 15,12600,San Jeronimo Miacatlan,Milpa Alta
Col Roma 13 San Jeronimo Miacatlan 0,12700,-,Milpa Alta
Industria 8 Predio Interior San Francisco Tecoxpa,12000,-,Milpa Alta
Juarez 11 San Francisco Tecoxpa 0,12000,-,Milpa Alta
Col Roma S/n,12600,Sn Jeronimo Miacatlan,Milpa Alta
Av.espa;a No.25,12600,Pbo.san Jeronimo Miacatlan,Milpa Alta
